id,Airport ID,Name,City,Country,IATA/FAA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,alpha-2_x,alpha-3,name,alpha-2_y,country-code,iso_3166-2,region,sub-region,intermediate-region,region-code,sub-region-code,intermediate-region-code,deg
1385,3034,Phnom Penh Intl,Phnom-penh,Cambodia,PNH,VDPP,11.546555999999999,104.844139,40,7.0,U,KH,KHM,Cambodia,KH,116.0,ISO 3166-2:KH,Asia,South-eastern Asia,,142.0,35.0,,12
1386,3035,Siem Reap,Siem-reap,Cambodia,REP,VDSR,13.410666,103.81284000000001,60,7.0,U,KH,KHM,Cambodia,KH,116.0,ISO 3166-2:KH,Asia,South-eastern Asia,,142.0,35.0,,15
1387,3038,Agartala,Agartala,India,IXA,VEAT,23.886978,91.24045,46,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,4
1388,3039,Aizawl,Aizwal,India,AJL,VEAZ,23.746603,92.802767,1001,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,3
1389,3040,Bagdogra,Baghdogra,India,IXB,VEBD,26.681206,88.328567,412,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,5
1390,3042,Bhubaneshwar,Bhubaneswar,India,BBI,VEBS,20.244364,85.81778100000001,138,6.0,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,6
1391,3043,Netaji Subhash Chandra Bose Intl,Calcutta,India,CCU,VECC,22.654739000000003,88.446722,16,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,33
1392,3048,Gaya,Gaya,India,GAY,VEGY,24.744308,84.951175,380,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,2
1393,3050,Imphal,Imphal,India,IMF,VEIM,24.75995,93.896697,2540,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,6
1394,3053,Jorhat,Jorhat,India,JRH,VEJT,26.731528000000004,94.175536,311,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,3
1395,3055,Silchar,Silchar,India,IXS,VEKU,24.912928,92.97874200000001,352,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,5
1396,3056,Lilabari,Lilabari,India,IXI,VELR,27.295494,94.09765,330,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,2
1397,3061,Patna,Patina,India,PAT,VEPT,25.591317,85.087992,170,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,5
1398,3063,Birsa Munda,Ranchi,India,IXR,VERC,23.31425,85.321675,2148,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,4
1399,3066,Vishakhapatnam,Vishakhapatnam,India,VTZ,VEVZ,17.721167,83.22448299999999,15,6.0,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,4
1400,3068,Coxs Bazar,Cox's Bazar,Bangladesh,CXB,VGCB,21.452194,91.963889,12,6.0,U,BD,BGD,Bangladesh,BD,50.0,ISO 3166-2:BD,Asia,Southern Asia,,142.0,34.0,,2
1401,3069,Shah Amanat Intl,Chittagong,Bangladesh,CGP,VGEG,22.249610999999998,91.813286,12,6.0,U,BD,BGD,Bangladesh,BD,50.0,ISO 3166-2:BD,Asia,Southern Asia,,142.0,34.0,,10
1402,3071,Jessore,Jessore,Bangladesh,JSR,VGJR,23.1838,89.160833,20,6.0,U,BD,BGD,Bangladesh,BD,50.0,ISO 3166-2:BD,Asia,Southern Asia,,142.0,34.0,,1
1403,3074,Osmany Intl,Sylhet Osmani,Bangladesh,ZYL,VGSY,24.963242,91.866783,50,6.0,U,BD,BGD,Bangladesh,BD,50.0,ISO 3166-2:BD,Asia,Southern Asia,,142.0,34.0,,3
1404,3076,Zia Intl,Dhaka,Bangladesh,DAC,VGZR,23.843332999999998,90.39778100000001,30,6.0,U,BD,BGD,Bangladesh,BD,50.0,ISO 3166-2:BD,Asia,Southern Asia,,142.0,34.0,,28
1405,3077,Hong Kong Intl,Hong Kong,Hong Kong,HKG,VHHH,22.308919,113.914603,28,8.0,U,HK,HKG,Hong Kong,HK,344.0,ISO 3166-2:HK,Asia,Eastern Asia,,142.0,30.0,,112
1406,3080,Allahabad,Allahabad,India,IXD,VIAL,25.440064000000003,81.73387199999999,322,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,2
1407,3081,Amritsar,Amritsar,India,ATQ,VIAR,31.709594,74.797264,756,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,10
1408,3084,Varanasi,Varanasi,India,VNS,VIBN,25.452358,82.859342,266,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,5
1409,3085,Kullu Manali,Kulu,India,KUU,VIBR,31.876706,77.15436700000001,3573,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,1
1410,3089,Chandigarh,Chandigarh,India,IXC,VICG,30.673469,76.788542,1012,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,2
1411,3092,Dehradun,Dehra Dun,India,DED,VIDN,30.189689,78.180256,1831,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,1
1412,3093,Indira Gandhi Intl,Delhi,India,DEL,VIDP,28.5665,77.103088,777,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,93
1413,3094,Gwalior,Gwalior,India,GWL,VIGR,26.293336,78.227753,617,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,1
1414,3097,Jodhpur,Jodhpur,India,JDH,VIJO,26.251092,73.048869,717,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,2
1415,3098,Jaipur,Jaipur,India,JAI,VIJP,26.824192,75.812161,1263,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,8
1416,3100,Jammu,Jammu,India,IXJ,VIJU,32.689142,74.837389,1029,5.0,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,4
1417,3101,Kanpur,Kanpur,India,KNU,VIKA,26.441444,80.364864,411,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,2
1418,3103,Ludhiana,Ludhiaha,India,LUH,VILD,30.854681,75.95259200000001,834,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,2
1419,3104,Leh,Leh,India,IXL,VILH,34.135872,77.546514,10682,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,3
1420,3105,Lucknow,Lucknow,India,LKO,VILK,26.760594,80.889339,410,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,9
1421,3106,Pathankot,Pathankot,India,IXP,VIPK,32.233778,75.634628,1017,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,1
1422,3112,Srinagar,Srinagar,India,SXR,VISR,33.987139,74.77425,5429,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,4
1423,3115,Luang Phabang Intl,Luang Prabang,Laos,LPQ,VLLB,19.897914,102.160764,955,7.0,U,LA,LAO,Lao People's Democratic Republic,LA,418.0,ISO 3166-2:LA,Asia,South-eastern Asia,,142.0,35.0,,6
1424,3116,Pakse,Pakse,Laos,PKZ,VLPS,15.132052999999999,105.78141699999999,351,7.0,U,LA,LAO,Lao People's Democratic Republic,LA,418.0,ISO 3166-2:LA,Asia,South-eastern Asia,,142.0,35.0,,5
1425,3118,Savannakhet,Savannakhet,Laos,ZVK,VLSK,16.556594,104.75953100000001,509,7.0,U,LA,LAO,Lao People's Democratic Republic,LA,418.0,ISO 3166-2:LA,Asia,South-eastern Asia,,142.0,35.0,,2
1426,3120,Wattay Intl,Vientiane,Laos,VTE,VLVT,17.988322,102.56325600000001,564,7.0,U,LA,LAO,Lao People's Democratic Republic,LA,418.0,ISO 3166-2:LA,Asia,South-eastern Asia,,142.0,35.0,,11
1427,3121,Macau Intl,Macau,Macau,MFM,VMMC,22.149556,113.591558,20,8.0,U,MO,MAC,Macao,MO,446.0,ISO 3166-2:MO,Asia,Eastern Asia,,142.0,30.0,,23
1428,3122,Bhairahawa,Bhairawa,Nepal,BWA,VNBW,27.505703000000004,83.41625,358,5.75,N,NP,NPL,Nepal,NP,524.0,ISO 3166-2:NP,Asia,Southern Asia,,142.0,34.0,,1
1429,3125,Tribhuvan Intl,Kathmandu,Nepal,KTM,VNKT,27.696583,85.3591,4390,5.75,N,NP,NPL,Nepal,NP,524.0,ISO 3166-2:NP,Asia,Southern Asia,,142.0,34.0,,35
1430,3127,Pokhara,Pokhara,Nepal,PKR,VNPK,28.200881,83.982056,2712,5.75,N,NP,NPL,Nepal,NP,524.0,ISO 3166-2:NP,Asia,Southern Asia,,142.0,34.0,,1
1431,3128,Simara,Simara,Nepal,SIF,VNSI,27.159456,84.980122,450,5.75,N,NP,NPL,Nepal,NP,524.0,ISO 3166-2:NP,Asia,Southern Asia,,142.0,34.0,,1
1432,3129,Biratnagar,Biratnagar,Nepal,BIR,VNVT,26.481453000000002,87.264036,236,5.75,N,NP,NPL,Nepal,NP,524.0,ISO 3166-2:NP,Asia,Southern Asia,,142.0,34.0,,2
1433,3130,Agatti,Agatti Island,India,AGX,VOAT,10.823656,72.17604200000001,14,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,2
1434,3131,Bangalore,Bangalore,India,BLR,VOBL,12.949986,77.66820600000001,2912,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,32
1435,3135,Coimbatore,Coimbatore,India,CJB,VOCB,11.030031,77.04338299999999,1324,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,7
1436,3136,Cochin,Cochin,India,COK,VOCC,9.947386,76.273081,8,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,22
1437,3137,Calicut,Calicut,India,CCJ,VOCL,11.136839,75.9553,342,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,17
1438,3141,Hyderabad,Hyderabad,India,HYD,VOHY,17.453117000000002,78.467586,1742,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,26
1439,3142,Madurai,Madurai,India,IXM,VOMD,9.834508,78.093378,459,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,1
1440,3143,Mangalore,Mangalore,India,IXE,VOML,12.961267,74.890069,337,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,9
1441,3144,Chennai Intl,Madras,India,MAA,VOMM,12.994414,80.18051700000001,52,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,35
1442,3146,Port Blair,Port Blair,India,IXZ,VOPB,11.641161,92.729744,14,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,2
1443,3151,Tirupati,Tirupeti,India,TIR,VOTP,13.632492000000001,79.543256,350,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,1
1444,3152,Trichy,Tiruchirappalli,India,TRZ,VOTR,10.765364,78.709722,288,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,6
1445,3153,Thiruvananthapuram Intl,Trivandrum,India,TRV,VOTV,8.482122,76.920114,15,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,,18
1446,3155,Paro,Thimphu,Bhutan,PBH,VQPR,27.403191999999997,89.42460600000001,7332,6.0,N,BT,BTN,Bhutan,BT,64.0,ISO 3166-2:BT,Asia,Southern Asia,,142.0,34.0,,7
1447,3156,Male Intl,Male,Maldives,MLE,VRMM,4.191833,73.529128,6,5.0,U,MV,MDV,Maldives,MV,462.0,ISO 3166-2:MV,Asia,Southern Asia,,142.0,34.0,,27
1448,3157,Don Muang Intl,Bangkok,Thailand,DMK,VTBD,13.912582999999998,100.60675,9,7.0,U,TH,THA,Thailand,TH,764.0,ISO 3166-2:TH,Asia,South-eastern Asia,,142.0,35.0,,17
1449,3161,U Taphao Intl,Pattaya,Thailand,UTP,VTBU,12.679944,101.005028,42,7.0,U,TH,THA,Thailand,TH,764.0,ISO 3166-2:TH,Asia,South-eastern Asia,,142.0,35.0,,2
1450,3163,Lampang,Lampang,Thailand,LPT,VTCL,18.270933,99.50416700000001,811,7.0,U,TH,THA,Thailand,TH,764.0,ISO 3166-2:TH,Asia,South-eastern Asia,,142.0,35.0,,1
1451,3170,Phitsanulok,Phitsanulok,Thailand,PHS,VTPP,16.782939000000002,100.279122,154,7.0,U,TH,THA,Thailand,TH,764.0,ISO 3166-2:TH,Asia,South-eastern Asia,,142.0,35.0,,1
1452,3173,Narathiwat,Narathiwat,Thailand,NAW,VTSC,6.519922,101.7434,16,7.0,U,TH,THA,Thailand,TH,764.0,ISO 3166-2:TH,Asia,South-eastern Asia,,142.0,35.0,,1
1453,3174,Krabi,Krabi,Thailand,KBV,VTSG,8.095969,98.988764,93,7.0,U,TH,THA,Thailand,TH,764.0,ISO 3166-2:TH,Asia,South-eastern Asia,,142.0,35.0,,4
1454,3177,Samui,Ko Samui,Thailand,USM,VTSM,9.547794,100.062272,64,7.0,U,TH,THA,Thailand,TH,764.0,ISO 3166-2:TH,Asia,South-eastern Asia,,142.0,35.0,,9
1455,3179,Phuket Intl,Phuket,Thailand,HKT,VTSP,8.1132,98.316872,82,7.0,U,TH,THA,Thailand,TH,764.0,ISO 3166-2:TH,Asia,South-eastern Asia,,142.0,35.0,,28
1456,3181,Hat Yai Intl,Songkhla,Thailand,HDY,VTSS,6.933206,100.392975,90,7.0,U,TH,THA,Thailand,TH,764.0,ISO 3166-2:TH,Asia,South-eastern Asia,,142.0,35.0,,5
1457,3182,Trang,Trang,Thailand,TST,VTST,7.508744,99.616578,67,7.0,U,TH,THA,Thailand,TH,764.0,ISO 3166-2:TH,Asia,South-eastern Asia,,142.0,35.0,,1
1458,3183,Udon Thani,Udon Thani,Thailand,UTH,VTUD,17.386436,102.788247,579,7.0,U,TH,THA,Thailand,TH,764.0,ISO 3166-2:TH,Asia,South-eastern Asia,,142.0,35.0,,4
1459,3184,Sakon Nakhon,Sakon Nakhon,Thailand,SNO,VTUI,17.195142,104.118625,529,7.0,U,TH,THA,Thailand,TH,764.0,ISO 3166-2:TH,Asia,South-eastern Asia,,142.0,35.0,,1
1460,3186,Loei,Loei,Thailand,LOE,VTUL,17.439132999999998,101.722064,860,7.0,U,TH,THA,Thailand,TH,764.0,ISO 3166-2:TH,Asia,South-eastern Asia,,142.0,35.0,,1
1461,3196,Danang Intl,Danang,Vietnam,DAD,VVDN,16.043917,108.19937,33,7.0,U,VN,VNM,Viet Nam,VN,704.0,ISO 3166-2:VN,Asia,South-eastern Asia,,142.0,35.0,,9
1462,3199,Noibai Intl,Hanoi,Vietnam,HAN,VVNB,21.221192000000002,105.80717800000001,39,7.0,U,VN,VNM,Viet Nam,VN,704.0,ISO 3166-2:VN,Asia,South-eastern Asia,,142.0,35.0,,40
1463,3200,Nhatrang,Nhatrang,Vietnam,NHA,VVNT,12.227466999999999,109.19232199999999,20,7.0,U,VN,VNM,Viet Nam,VN,704.0,ISO 3166-2:VN,Asia,South-eastern Asia,,142.0,35.0,,5
1464,3205,Tansonnhat Intl,Ho Chi Minh City,Vietnam,SGN,VVTS,10.818797,106.65185600000001,33,7.0,U,VN,VNM,Viet Nam,VN,704.0,ISO 3166-2:VN,Asia,South-eastern Asia,,142.0,35.0,,46
1465,3213,Heho,Heho,Burma,HEH,VYHH,20.747035999999998,96.79204399999999,3858,6.5,U,MM,MMR,Myanmar,MM,104.0,ISO 3166-2:MM,Asia,South-eastern Asia,,142.0,35.0,,8
1466,3215,Kengtung,Kengtung,Burma,KET,VYKG,21.301610999999998,99.635997,2798,6.5,U,MM,MMR,Myanmar,MM,104.0,ISO 3166-2:MM,Asia,South-eastern Asia,,142.0,35.0,,3
1467,3217,Kyaukpyu,Kyaukpyu,Burma,KYP,VYKP,19.426447,93.534836,20,6.5,U,MM,MMR,Myanmar,MM,104.0,ISO 3166-2:MM,Asia,South-eastern Asia,,142.0,35.0,,2
1468,3220,Lashio,Lashio,Burma,LSH,VYLS,22.977881,97.752183,2450,6.5,U,MM,MMR,Myanmar,MM,104.0,ISO 3166-2:MM,Asia,South-eastern Asia,,142.0,35.0,,1
1469,3222,Mandalay Intl,Mandalay,Burma,MDL,VYMD,21.702156,95.977928,300,6.5,U,MM,MMR,Myanmar,MM,104.0,ISO 3166-2:MM,Asia,South-eastern Asia,,142.0,35.0,,9
1470,3223,Myeik,Myeik,Burma,MGZ,VYME,12.439797,98.621478,75,6.5,U,MM,MMR,Myanmar,MM,104.0,ISO 3166-2:MM,Asia,South-eastern Asia,,142.0,35.0,,3
1471,3224,Myitkyina,Myitkyina,Burma,MYT,VYMK,25.383636,97.351919,475,6.5,U,MM,MMR,Myanmar,MM,104.0,ISO 3166-2:MM,Asia,South-eastern Asia,,142.0,35.0,,4
1472,3227,Mong Hsat,Mong Hsat,Burma,MOG,VYMS,20.516758,99.256825,1875,6.5,U,MM,MMR,Myanmar,MM,104.0,ISO 3166-2:MM,Asia,South-eastern Asia,,142.0,35.0,,2
1473,3232,Putao,Putao,Burma,PBU,VYPT,27.329921999999996,97.42626899999999,1500,6.5,U,MM,MMR,Myanmar,MM,104.0,ISO 3166-2:MM,Asia,South-eastern Asia,,142.0,35.0,,1
1474,3235,Sittwe,Sittwe,Burma,AKY,VYSW,20.132707999999997,92.872628,27,6.5,U,MM,MMR,Myanmar,MM,104.0,ISO 3166-2:MM,Asia,South-eastern Asia,,142.0,35.0,,2
1475,3236,Thandwe,Thandwe,Burma,SNW,VYTD,18.460731,94.300119,20,6.5,U,MM,MMR,Myanmar,MM,104.0,ISO 3166-2:MM,Asia,South-eastern Asia,,142.0,35.0,,4
1476,3237,Tachileik,Tachilek,Burma,THL,VYTL,20.483831,99.935353,1280,7.0,U,MM,MMR,Myanmar,MM,104.0,ISO 3166-2:MM,Asia,South-eastern Asia,,142.0,35.0,,2
1477,3239,Yangon Intl,Yangon,Burma,RGN,VYYY,16.907304999999997,96.133222,109,6.5,U,MM,MMR,Myanmar,MM,104.0,ISO 3166-2:MM,Asia,South-eastern Asia,,142.0,35.0,,27
1478,3240,Hasanuddin,Ujung Pandang,Indonesia,UPG,WAAA,-5.061630999999999,119.554042,47,8.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,14
1479,3241,Frans Kaisiepo,Biak,Indonesia,BIK,WABB,-1.190017,136.10799699999998,46,9.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,2
1480,3243,Moses Kilangin,Timika,Indonesia,TIM,WABP,-4.528275,136.887375,103,9.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,3
1481,3244,Sentani,Jayapura,Indonesia,DJJ,WAJJ,-2.576953,140.516372,289,9.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,5
1482,3246,Mopah,Merauke,Indonesia,MKQ,WAKK,-8.520294,140.418453,10,9.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,1
1483,3247,Jalaluddin,Gorontalo,Indonesia,GTO,WAMG,0.637119,122.84985800000001,105,8.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,1
1484,3249,Mutiara,Palu,Indonesia,PLW,WAML,-0.918542,119.90964199999999,284,8.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,2
1485,3250,Sam Ratulangi,Manado,Indonesia,MDC,WAMM,1.549447,124.925878,264,8.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,6
1486,3253,Sultan Babullah,Ternate,Indonesia,TTE,WAMT,0.831414,127.38148600000001,49,9.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,2
1487,3256,Pattimura,Ambon,Indonesia,AMQ,WAPP,-3.710264,128.089136,33,9.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,3
1490,3262,Bintulu,Bintulu,Malaysia,BTU,WBGB,3.12385,113.020472,74,8.0,U,MY,MYS,Malaysia,MY,458.0,ISO 3166-2:MY,Asia,South-eastern Asia,,142.0,35.0,,2
1491,3263,Kuching Intl,Kuching,Malaysia,KCH,WBGG,1.484697,110.346933,89,8.0,U,MY,MYS,Malaysia,MY,458.0,ISO 3166-2:MY,Asia,South-eastern Asia,,142.0,35.0,,9
1492,3266,Miri,Miri,Malaysia,MYY,WBGR,4.322014,113.986806,59,8.0,U,MY,MYS,Malaysia,MY,458.0,ISO 3166-2:MY,Asia,South-eastern Asia,,142.0,35.0,,5
1493,3267,Sibu,Sibu,Malaysia,SBW,WBGS,2.261603,111.985322,122,8.0,U,MY,MYS,Malaysia,MY,458.0,ISO 3166-2:MY,Asia,South-eastern Asia,,142.0,35.0,,3
1494,3269,Kota Kinabalu Intl,Kota Kinabalu,Malaysia,BKI,WBKK,5.937208,116.051181,10,8.0,U,MY,MYS,Malaysia,MY,458.0,ISO 3166-2:MY,Asia,South-eastern Asia,,142.0,35.0,,20
1495,3270,Labuan,Labuan,Malaysia,LBU,WBKL,5.300683,115.25018100000001,101,8.0,U,MY,MYS,Malaysia,MY,458.0,ISO 3166-2:MY,Asia,South-eastern Asia,,142.0,35.0,,2
1496,3271,Tawau,Tawau,Malaysia,TWU,WBKW,4.313369000000001,118.121953,57,8.0,U,MY,MYS,Malaysia,MY,458.0,ISO 3166-2:MY,Asia,South-eastern Asia,,142.0,35.0,,2
1497,3272,Brunei Intl,Brunei,Brunei,BWN,WBSB,4.9442,114.928353,73,8.0,U,BN,BRN,Brunei Darussalam,BN,96.0,ISO 3166-2:BN,Asia,South-eastern Asia,,142.0,35.0,,17
1498,3273,Sultan Syarif Kasim Ii,Pekanbaru,Indonesia,PKU,WIBB,0.460786,101.444539,102,7.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,6
1499,3275,Soekarno Hatta Intl,Jakarta,Indonesia,CGK,WIII,-6.125567,106.655897,34,7.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,54
1500,3278,Tabing,Padang,Indonesia,PDG,WIMG,-0.8749889999999999,100.351881,9,7.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,4
1501,3279,Polonia,Medan,Indonesia,MES,WIMM,3.5580559999999997,98.671722,114,7.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,13
1502,3282,Rahadi Usman,Ketapang,Indonesia,KTG,WIOK,-1.816639,109.96348300000001,46,7.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,2
1503,3284,Supadio,Pontianak,Indonesia,PNK,WIOO,-0.15071099999999998,109.403892,10,7.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,2
1504,3287,Sultan Thaha,Jambi,Indonesia,DJB,WIPA,-1.638017,103.644378,82,7.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,1
1505,3288,Fatmawati Soekarno,Bengkulu,Indonesia,BKS,WIPL,-3.8637,102.339036,50,7.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,1
1506,3289,Sultan Mahmud Badaruddin Ii,Palembang,Indonesia,PLM,WIPP,-2.89825,104.699903,49,7.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,3
1507,3294,Sultan Iskandarmuda,Banda Aceh,Indonesia,BTJ,WITT,5.523522,95.420372,65,7.0,U,ID,IDN,Indonesia,ID,360.0,ISO 3166-2:ID,Asia,South-eastern Asia,,142.0,35.0,,4
1508,3296,Sultan Abdul Halim,Alor Setar,Malaysia,AOR,WMKA,6.189667,100.39818299999999,15,8.0,U,MY,MYS,Malaysia,MY,458.0,ISO 3166-2:MY,Asia,South-eastern Asia,,142.0,35.0,,2
1509,3298,Sultan Ismail Petra,Kota Bahru,Malaysia,KBR,WMKC,6.16685,102.293014,16,8.0,U,MY,MYS,Malaysia,MY,458.0,ISO 3166-2:MY,Asia,South-eastern Asia,,142.0,35.0,,3
1510,3299,Kuantan,Kuantan,Malaysia,KUA,WMKD,3.775389,103.209056,58,8.0,U,MY,MYS,Malaysia,MY,458.0,ISO 3166-2:MY,Asia,South-eastern Asia,,142.0,35.0,,3
1511,3300,Kerteh,Kerteh,Malaysia,KTE,WMKE,4.537222,103.42675600000001,18,8.0,U,MY,MYS,Malaysia,MY,458.0,ISO 3166-2:MY,Asia,South-eastern Asia,,142.0,35.0,,1
1512,3302,Sultan Azlan Shah,Ipoh,Malaysia,IPH,WMKI,4.567972,101.09219399999999,130,8.0,U,MY,MYS,Malaysia,MY,458.0,ISO 3166-2:MY,Asia,South-eastern Asia,,142.0,35.0,,1
1513,3303,Sultan Ismail,Johor Bahru,Malaysia,JHB,WMKJ,1.6413080000000002,103.669619,135,8.0,U,MY,MYS,Malaysia,MY,458.0,ISO 3166-2:MY,Asia,South-eastern Asia,,142.0,35.0,,7
1514,3304,Kuala Lumpur Intl,Kuala Lumpur,Malaysia,KUL,WMKK,2.745578,101.709917,69,8.0,U,MY,MYS,Malaysia,MY,458.0,ISO 3166-2:MY,Asia,South-eastern Asia,,142.0,35.0,,107
1515,3305,Langkawi Intl,Pulau,Malaysia,LGK,WMKL,6.329728,99.728667,29,8.0,U,MY,MYS,Malaysia,MY,458.0,ISO 3166-2:MY,Asia,South-eastern Asia,,142.0,35.0,,4
